Time,rot_x,rot_y,rot_z,a_x,a_y,a_z,hpa,stat
000205.6322,-2053.,38.000,-33.00,-16.66,-69.37,26.375,,
000205.7157,,,,,,,1012.19,14.30
000205.7695,-2056.,38.000,-17.00,-19.66,-24.37,9.3750,,
000205.8529,,,,,,,1012.15,14.31
000205.9068,-2047.,30.000,-30.00,6.3399,48.625,7.3750,,
000205.9930,,,,,,,1012.12,14.30
000206.0440,-2045.,34.000,-32.00,-21.66,21.625,2.3750,,
000206.1275,,,,,,,1012.15,14.30
000206.1814,-2049.,33.000,-18.00,1.3399,-58.37,-7.625,,
000206.2648,,,,,,,1012.17,14.30
000206.3186,-2049.,41.000,-27.00,7.3399,-28.37,25.375,,
000206.4020,,,,,,,1012.16,14.30
000206.4559,-2045.,42.000,-19.00,32.339,-6.375,5.3750,,
000206.5421,,,,,,,1012.17,14.31
000206.5932,-2057.,36.000,-37.00,-6.660,0.6250,-14.62,,
000206.6766,,,,,,,1012.14,14.30
000206.7305,-2055.,26.000,-46.00,-17.66,-31.37,13.375,,
000206.8139,,,,,,,1012.13,14.30
000206.9323,-2045.,37.000,-23.00,-4.660,-8.375,-6.625,,
000206.9859,,,,,,,1012.15,14.31
000207.0397,-2045.,37.000,-40.00,-16.66,14.625,3.3750,,
000207.1259,,,,,,,1012.14,14.30
000207.1770,-2050.,27.000,-23.00,7.3399,-30.37,6.3750,,
000207.2604,,,,,,,1012.13,14.30
000207.3143,-2057.,33.000,-24.00,-8.660,-8.375,-0.625,,
000207.3977,,,,,,,1012.14,14.30
000207.4516,-2048.,31.000,-26.00,-0.660,-31.37,49.375,,
000207.5350,,,,,,,1012.15,14.30
000207.5888,-2051.,32.000,-27.00,-18.66,-8.375,-13.62,,
000207.6750,,,,,,,1012.17,14.30
000207.7261,-2051.,23.000,-31.00,-15.66,24.625,7.3750,,
000207.8096,,,,,,,1012.14,14.31
000207.8634,-2054.,38.000,-25.00,10.339,-47.37,-35.62,,
000207.9468,,,,,,,1012.16,14.31
000208.0007,-2049.,36.000,-18.00,3.3399,-17.37,5.3750,,
000208.0841,,,,,,,1012.16,14.31
000208.1479,-2050.,34.000,-20.00,-8.660,-6.375,-3.625,,
000208.2215,,,,,,,1012.18,14.31
000208.2752,-2049.,28.000,-35.00,-12.66,-2.375,1.3750,,
000208.3587,,,,,,,1012.16,14.31
000208.4125,-2055.,32.000,-39.00,28.339,-37.37,15.375,,
000208.4960,,,,,,,1012.17,14.31
000208.5498,-2050.,38.000,-39.00,-25.66,-51.37,16.375,,
000208.6332,,,,,,,1012.20,14.32
000208.7031,-2045.,36.000,-25.00,-0.660,-30.37,-10.62,,
000208.7705,,,,,,,1012.16,14.30
000208.8244,-2048.,55.000,-23.00,10.339,9.6250,6.3750,,
000208.9078,,,,,,,1012.16,14.31
000208.9616,-2048.,42.000,-33.00,11.339,-1.375,4.3750,,
000209.0451,,,,,,,1012.16,14.31
000209.0989,-2049.,27.000,-16.00,-43.66,-25.37,-26.62,,
000209.1823,,,,,,,1012.16,14.31
000209.3046,-2054.,37.000,-28.00,-17.66,-13.37,16.375,,
000209.3582,,,,,,,1012.19,14.31
000209.4121,-2058.,33.000,-37.00,20.339,-0.375,-1.625,,
000209.4955,,,,,,,1012.17,14.31
000209.5494,-2056.,28.000,-32.00,8.3399,-15.37,-22.62,,
000209.6328,,,,,,,1012.16,14.31
000209.6866,-2058.,35.000,-34.00,-29.66,-32.37,44.375,,
000209.7728,,,,,,,1012.17,14.31
000209.8239,-2048.,38.000,-35.00,-0.660,-26.37,14.375,,
000209.9073,,,,,,,1012.17,14.32
000209.9612,-2044.,29.000,-35.00,6.3399,-31.37,-15.62,,
000210.0446,,,,,,,1012.19,14.31
000210.0984,-2049.,27.000,-24.00,-7.660,-26.37,14.375,,
000210.1819,,,,,,,1012.17,14.31
000210.2357,-2043.,41.000,-29.00,-3.660,-24.37,9.3750,,
000210.3219,,,,,,,1012.19,14.31
000210.3730,-2053.,36.000,-22.00,4.3399,-23.37,41.375,,
000210.4564,,,,,,,1012.16,14.31
000210.5103,-2052.,28.000,-24.00,-25.66,-0.375,19.375,,
000210.5937,,,,,,,1012.16,14.30
000210.6476,-2053.,27.000,-20.00,2.3399,9.6250,20.375,,
000210.7310,,,,,,,1012.18,14.31
000210.7849,-2046.,38.000,-38.00,5.3399,-36.37,36.375,,
000210.8710,,,,,,,1012.21,14.32
000210.9221,-2048.,37.000,-27.00,-2.660,-26.37,-2.625,,
000211.0056,,,,,,,1012.18,14.31
000211.0594,-2046.,32.000,-30.00,6.3399,-12.37,18.375,,
000211.1429,,,,,,,1012.20,14.31
000211.1967,-2055.,36.000,-41.00,-31.66,-37.37,29.375,,
000211.2801,,,,,,,1012.19,14.31
000211.3340,-2053.,40.000,-17.00,-9.660,-24.37,-16.62,,
000211.4202,,,,,,,1012.16,14.31
000211.4712,-2058.,30.000,-19.00,-18.66,-14.37,-19.62,,
000211.5547,,,,,,,1012.16,14.31
000211.6085,-2053.,29.000,-30.00,-13.66,0.6250,-4.625,,
000211.6920,,,,,,,1012.19,14.31
000211.8104,-2047.,31.000,-38.00,29.339,-13.37,25.375,,
000211.8640,,,,,,,1012.18,14.31
000211.9179,-2049.,35.000,-34.00,1.3399,-9.375,-3.625,,
000212.0041,,,,,,,1012.18,14.32
000212.0552,-2047.,39.000,-21.00,-4.660,-22.37,-16.62,,
000212.1386,,,,,,,1012.17,14.31
000212.1925,-2054.,36.000,-15.00,-17.66,-11.37,22.375,,
000212.2759,,,,,,,1012.21,14.32
000212.3297,-2056.,30.000,-45.00,-22.66,-32.37,9.3750,,
000212.4132,,,,,,,1012.20,14.32
000212.4670,-2049.,35.000,-23.00,-4.660,-42.37,25.375,,
000212.5472,,,,,,,1012.21,14.32
000212.6045,-2048.,34.000,-16.00,-19.66,-29.37,37.375,,
000212.6877,,,,,,,1012.19,14.31
000212.7416,-2051.,31.000,-19.00,-6.660,-24.37,-30.62,,
000212.8250,,,,,,,1012.18,14.31
000212.8789,-2050.,37.000,-43.00,-24.66,-30.37,-14.62,,
000212.9623,,,,,,,1012.18,14.31
000213.0322,-2049.,35.000,-34.00,18.339,-40.37,16.375,,
000213.0996,,,,,,,1012.18,14.32
000213.1534,-2049.,39.000,-23.00,4.3399,-23.37,-23.62,,
000213.2369,,,,,,,1012.17,14.31
000213.2907,-2045.,33.000,-39.00,-10.66,13.625,-57.62,,
000213.3741,,,,,,,1012.21,14.32
000213.4280,-2051.,26.000,-40.00,-22.66,-16.37,10.375,,
000213.5114,,,,,,,1012.19,14.32
000213.5691,-2058.,35.000,-38.00,-8.660,-53.37,4.3750,,
000213.6487,,,,,,,1012.20,14.32
000213.7025,-2053.,37.000,-21.00,-8.660,-38.37,-11.62,,
000213.7860,,,,,,,1012.19,14.32
000213.8398,-2048.,33.000,-22.00,-7.660,7.6250,-7.625,,
000213.9233,,,,,,,1012.18,14.32
000213.9771,-2053.,29.000,-29.00,10.339,-13.37,-2.625,,
000214.0633,,,,,,,1012.19,14.32
000214.1144,-2041.,34.000,-43.00,31.339,-42.37,18.375,,
000214.1991,,,,,,,1012.18,14.33
000214.2516,-2055.,35.000,-16.00,-6.660,-56.37,-24.62,,
000214.3351,,,,,,,1012.16,14.32
000214.3889,-2057.,40.000,-30.00,-16.66,5.6250,1.3750,,
000214.4724,,,,,,,1012.19,14.31
000214.5262,-2058.,29.000,-30.00,5.3399,23.625,5.3750,,
000214.6124,,,,,,,1012.15,14.31
000214.6635,-2048.,29.000,-49.00,3.3399,-30.37,4.3750,,
000214.7469,,,,,,,1012.21,14.32
000214.8008,-2045.,31.000,-33.00,-0.660,-32.37,35.375,,
000214.8842,,,,,,,1012.20,14.32
000214.9381,-2047.,41.000,-13.00,-14.66,-13.37,-5.625,,
000215.0215,,,,,,,1012.18,14.32
000215.0753,-2053.,30.000,-30.00,7.3399,30.625,-14.62,,
000215.1615,,,,,,,1012.17,14.32
000215.2126,-2050.,34.000,-25.00,-20.66,-43.37,9.3750,,
000215.2960,,,,,,,1012.18,14.32
000215.3499,-2053.,41.000,-22.00,-18.66,-86.37,15.375,,
000215.4333,,,,,,,1012.14,14.32
000215.4872,-2042.,37.000,-24.00,-17.66,-8.375,21.375,,
000215.5706,,,,,,,1012.17,14.32
000215.6244,-2050.,31.000,-21.00,-15.66,13.625,-15.62,,
000215.7107,,,,,,,1012.14,14.31
000215.7617,-2054.,31.000,-36.00,14.339,-22.37,2.3750,,
000215.8452,,,,,,,1012.17,14.32
000215.8990,-2050.,31.000,-33.00,12.339,-77.37,9.3750,,
000215.9825,,,,,,,1012.15,14.31
000216.0363,-2049.,36.000,-20.00,-1.660,7.6250,0.3750,,
000216.1197,,,,,,,1012.17,14.32
000216.1736,-2052.,28.000,-39.00,32.339,43.625,9.3750,,
000216.2598,,,,,,,1012.16,14.32
000216.3109,-2049.,35.000,-49.00,12.339,-12.37,18.375,,
000216.3943,,,,,,,1012.16,14.32
000216.4481,-2048.,33.000,-32.00,-3.660,-73.37,-2.625,,
000216.5316,,,,,,,1012.15,14.32
000216.5854,-2045.,25.000,-20.00,-0.660,6.6250,-6.625,,
000216.6701,,,,,,,1012.14,14.32
000216.7227,-2043.,37.000,-29.00,27.339,34.625,-2.625,,
000216.8089,,,,,,,1012.14,14.31
000216.8677,-2058.,34.000,-53.00,-12.66,-55.37,-6.625,,
000216.9435,,,,,,,1012.18,14.32
000216.9973,-2049.,34.000,-24.00,-31.66,-47.37,9.3750,,
000217.0807,,,,,,,1012.15,14.31
000217.1345,-2047.,39.000,-30.00,-30.66,14.625,17.375,,
000217.2180,,,,,,,1012.20,14.33
000217.2879,-2051.,36.000,-31.00,8.3399,4.6250,-10.62,,
000217.3553,,,,,,,1012.17,14.32
000217.4091,-2046.,25.000,-34.00,8.3399,-7.375,-3.625,,
000217.4925,,,,,,,1012.17,14.33
000217.5464,-2054.,24.000,-34.00,-3.660,-84.37,31.375,,
000217.6298,,,,,,,1012.15,14.32
000217.6837,-2053.,31.000,-28.00,13.339,-32.37,29.375,,
000217.7671,,,,,,,1012.16,14.33
000217.8248,-2054.,43.000,-33.00,12.339,-14.37,17.375,,
000217.9044,,,,,,,1012.14,14.32
000217.9582,-2049.,22.000,-38.00,-5.660,-18.37,-24.62,,
000218.0417,,,,,,,1012.16,14.32
000218.0955,-2048.,24.000,-26.00,-0.660,-35.37,-6.625,,
000218.1789,,,,,,,1012.16,14.33
000218.2328,-2054.,27.000,-24.00,0.3399,-24.37,-4.625,,
000218.3162,,,,,,,1012.17,14.33
000218.3739,-2049.,37.000,-29.00,-2.660,24.625,-13.62,,
000218.4535,,,,,,,1012.15,14.33
000218.5073,-2046.,28.000,-45.00,18.339,-36.37,-24.62,,
000218.5908,,,,,,,1012.14,14.33
000218.6446,-2052.,29.000,-19.00,12.339,-51.37,12.375,,
000218.7281,,,,,,,1012.12,14.33
000218.7819,-2045.,44.000,-19.00,-13.66,-37.37,-12.62,,
000218.8681,,,,,,,1012.14,14.33
000218.9192,-2062.,32.000,-27.00,-1.660,14.625,-8.625,,
000219.0039,,,,,,,1012.16,14.32
000219.0564,-2062.,28.000,-40.00,10.339,-47.37,0.3750,,
000219.1399,,,,,,,1012.16,14.33
000219.1937,-2050.,32.000,-34.00,11.339,-29.37,-23.62,,
000219.2772,,,,,,,1012.15,14.33
000219.3310,-2059.,35.000,-44.00,-27.66,-49.37,9.3750,,
000219.4172,,,,,,,1012.16,14.33
000219.4683,-2060.,29.000,-33.00,6.3399,-34.37,-0.625,,
000219.5517,,,,,,,1012.18,14.33
000219.6056,-2050.,34.000,-34.00,2.3399,2.6250,-2.625,,
000219.6890,,,,,,,1012.19,14.33
000219.7428,-2049.,30.000,-34.00,40.339,-11.37,20.375,,
000219.8263,,,,,,,1012.18,14.33
000219.8801,-2052.,31.000,-19.00,-6.660,-62.37,21.375,,
000219.9663,,,,,,,1012.17,14.33
000220.0174,-2053.,32.000,-14.00,-4.660,-9.375,-8.625,,
000220.1009,,,,,,,1012.16,14.33
000220.1547,-2047.,38.000,-30.00,-3.660,-23.37,-0.625,,
000220.2381,,,,,,,1012.18,14.33
000220.2920,-2044.,38.000,-18.00,-9.660,-30.37,-7.625,,
000220.3754,,,,,,,1012.17,14.34
000220.4292,-2051.,30.000,-7.000,-0.660,-47.37,10.375,,
000220.5155,,,,,,,1012.15,14.33
000220.5665,-2054.,28.000,-24.00,-26.66,12.625,23.375,,
000220.6500,,,,,,,1012.13,14.32
000220.7038,-2048.,55.000,-36.00,-20.66,-1.375,-11.62,,
000220.7873,,,,,,,1012.15,14.34
000220.8411,-2057.,27.000,-39.00,-12.66,-34.37,6.3750,,
000220.9245,,,,,,,1012.15,14.34
000220.9784,-2052.,31.000,-19.00,24.339,-20.37,27.375,,
000221.0646,,,,,,,1012.14,14.34
000221.1157,-2049.,40.000,-29.00,15.339,-22.37,-28.62,,
000221.1991,,,,,,,1012.19,14.34
000221.2529,-2049.,27.000,-26.00,-16.66,0.6250,9.3750,,
000221.3364,,,,,,,1012.17,14.33
000221.3902,-2054.,27.000,-34.00,-25.66,-5.375,24.375,,
000221.4749,,,,,,,1012.18,14.34
000221.5435,-2046.,23.000,-38.00,0.3399,-34.37,-27.62,,
000221.6109,,,,,,,1012.17,14.34
000221.6648,-2045.,32.000,-25.00,-7.660,-37.37,-1.625,,
000221.7482,,,,,,,1012.16,14.33
000221.8021,-2048.,32.000,-31.00,5.3399,-5.375,-8.625,,
000221.8855,,,,,,,1012.18,14.34
000221.9393,-2051.,29.000,-28.00,-29.66,1.6250,-13.62,,
000222.0228,,,,,,,1012.17,14.33
000222.0805,-2051.,42.000,-30.00,3.3399,-44.37,-17.62,,
000222.1601,,,,,,,1012.15,14.33
000222.2139,-2049.,30.000,-25.00,20.339,-31.37,11.375,,
000222.2973,,,,,,,1012.19,14.34
000222.3512,-2048.,37.000,-35.00,-14.66,-16.37,22.375,,
000222.4346,,,,,,,1012.16,14.33
000222.4885,-2047.,30.000,-30.00,20.339,5.6250,-2.625,,
000222.5719,,,,,,,1012.15,14.33
000222.6296,-2050.,32.000,-41.00,2.3399,-33.37,-5.625,,
000222.7092,,,,,,,1012.14,14.34
000222.7630,-2051.,36.000,-27.00,1.3399,-25.37,3.3750,,
000222.8465,,,,,,,1012.17,14.34
000222.9003,-2044.,36.000,-25.00,39.339,-37.37,-10.62,,
000222.9837,,,,,,,1012.15,14.34
000223.0376,-2042.,33.000,-38.00,-14.66,-33.37,-15.62,,
000223.1238,,,,,,,1012.15,14.34
000223.1748,-2047.,31.000,-46.00,-11.66,-12.37,-24.62,,
000223.2583,,,,,,,1012.13,14.33
000223.3121,-2046.,34.000,-19.00,-12.66,29.625,-5.625,,
000223.3956,,,,,,,1012.16,14.34
000223.4494,-2047.,37.000,-27.00,-13.66,2.6250,-22.62,,
000223.5328,,,,,,,1012.17,14.34
000223.5867,-2051.,42.000,-30.00,-8.660,-26.37,-22.62,,
000223.6729,,,,,,,1012.16,14.34
000223.7240,-2045.,32.000,-38.00,24.339,-12.37,-7.625,,
000223.8087,,,,,,,1012.16,14.33
000223.8612,-2055.,30.000,-30.00,-5.660,-53.37,14.375,,
000223.9447,,,,,,,1012.17,14.34
000223.9985,-2052.,35.000,-38.00,-16.66,-7.375,8.3750,,
000224.0820,,,,,,,1012.18,14.33
000224.1358,-2051.,37.000,-24.00,-3.660,28.625,-23.62,,
000224.2220,,,,,,,1012.20,14.34
000224.2731,-2053.,34.000,-27.00,-0.660,-24.37,-1.625,,
000224.3565,,,,,,,1012.18,14.34
000224.4104,-2050.,37.000,-37.00,12.339,-50.37,-23.62,,
000224.4938,,,,,,,1012.16,14.33
000224.5477,-2054.,29.000,-30.00,-12.66,0.6250,10.375,,
000224.6311,,,,,,,1012.16,14.33
000224.6849,-2046.,31.000,-32.00,-11.66,-11.37,-16.62,,
000224.7712,,,,,,,1012.16,14.33
000224.8222,-2052.,31.000,-39.00,24.339,-29.37,8.3750,,
000224.9056,,,,,,,1012.16,14.34
000224.9595,-2048.,30.000,-28.00,10.339,-13.37,-8.625,,
000225.0429,,,,,,,1012.12,14.33
000225.0968,-2050.,33.000,-23.00,25.339,-52.37,-19.62,,
000225.1802,,,,,,,1012.13,14.34
000225.2341,-2042.,36.000,-34.00,4.3399,5.6250,-9.625,,
000225.3203,,,,,,,1012.14,14.34
000225.3773,-2054.,33.000,-42.00,-8.660,2.6250,-9.625,,
000225.4549,,,,,,,1012.12,14.33
000225.5086,-2050.,31.000,-39.00,7.3399,-46.37,-10.62,,
000225.5921,,,,,,,1012.17,14.34
000225.6459,-2038.,30.000,-23.00,15.339,5.6250,-24.62,,
000225.7293,,,,,,,1012.17,14.35
000225.7993,-2045.,33.000,-24.00,-4.660,-50.37,-15.62,,
000225.8666,,,,,,,1012.15,14.34
000225.9205,-2047.,31.000,-33.00,4.3399,-10.37,1.3750,,
000226.0039,,,,,,,1012.15,14.34
000226.0577,-2054.,34.000,-27.00,-12.66,12.625,-14.62,,
000226.1412,,,,,,,1012.15,14.33
000226.2593,-2051.,37.000,-35.00,-19.66,-32.37,-9.625,,
000226.3129,,,,,,,1012.17,14.33
000226.3706,-2050.,34.000,-30.00,8.3399,-16.37,-6.625,,
000226.4502,,,,,,,1012.17,14.35
000226.5040,-2052.,31.000,-33.00,-17.66,7.6250,-6.625,,
000226.5875,,,,,,,1012.14,14.34
000226.6413,-2057.,55.000,-29.00,-21.66,-39.37,8.3750,,
000226.7248,,,,,,,1012.16,14.34
000226.7786,-2052.,32.000,-30.00,10.339,-12.37,-15.62,,
000226.8621,,,,,,,1012.17,14.34
000226.9197,-2050.,39.000,-25.00,-2.660,-16.37,-13.62,,
000226.9993,,,,,,,1012.16,14.34
000227.0532,-2049.,37.000,-36.00,-30.66,-16.37,8.3750,,
000227.1366,,,,,,,1012.16,14.34
000227.1904,-2044.,36.000,-17.00,-27.66,-1.375,9.3750,,
000227.2739,,,,,,,1012.15,14.35
000227.3277,-2060.,32.000,-33.00,-1.660,-51.37,-13.62,,
000227.4139,,,,,,,1012.17,14.34
000227.4650,-2051.,36.000,-18.00,-18.66,1.6250,-20.62,,
000227.5485,,,,,,,1012.15,14.34
000227.6023,-2053.,28.000,-38.00,-14.66,-26.37,16.375,,
000227.6857,,,,,,,1012.16,14.35
000227.7396,-2053.,27.000,-26.00,-11.66,-15.37,47.375,,
000227.8230,,,,,,,1012.13,14.35
000227.8769,-2051.,39.000,-22.00,-1.660,1.6250,12.375,,
000227.9631,,,,,,,1012.12,14.33
000228.0141,-2048.,30.000,-25.00,-24.66,-19.37,0.3750,,
000228.0976,,,,,,,1012.15,14.35
000228.1514,-2052.,38.000,-35.00,-23.66,-3.375,-16.62,,
000228.2349,,,,,,,1012.15,14.34
000228.2887,-2046.,28.000,-35.00,-4.660,-11.37,31.375,,
000228.3721,,,,,,,1012.10,14.34
000228.4260,-2049.,38.000,-24.00,8.3399,-54.37,-0.625,,
000228.5122,,,,,,,1012.10,14.36
000228.5632,-2049.,39.000,-36.00,-0.660,-31.37,-17.62,,
000228.6480,,,,,,,1012.13,14.35
000228.7005,-2048.,31.000,-36.00,24.339,1.6250,-25.62,,
000228.7840,,,,,,,1012.14,14.35
000228.8378,-2048.,28.000,-33.00,13.339,-2.375,8.3750,,
000228.9212,,,,,,,1012.18,14.35
000228.9751,-2047.,31.000,-36.00,-11.66,-53.37,8.3750,,
000229.0613,,,,,,,1012.19,14.35
000229.1124,-2049.,37.000,-32.00,15.339,-26.37,19.375,,
000229.1958,,,,,,,1012.13,14.34
000229.2496,-2051.,32.000,-24.00,4.3399,-77.37,-14.62,,
000229.3331,,,,,,,1012.14,14.34
000229.3869,-2047.,25.000,-35.00,-1.660,9.6250,-6.625,,
000229.4704,,,,,,,1012.12,14.35
000229.5242,-2044.,32.000,-29.00,14.339,-13.37,-4.625,,
000229.6104,,,,,,,1012.13,14.35
000229.6615,-2051.,31.000,-44.00,18.339,-21.37,3.3750,,
000229.7449,,,,,,,1012.14,14.35
000229.7988,-2045.,36.000,-22.00,12.339,-30.37,10.375,,
000229.8822,,,,,,,1012.13,14.35
000229.9360,-2053.,35.000,-41.00,13.339,20.625,6.3750,,
000230.0195,,,,,,,1012.11,14.35
000230.0733,-2053.,37.000,-28.00,-19.66,-17.37,1.3750,,
000230.1637,,,,,,,1012.15,14.34
000230.2108,-2051.,43.000,-38.00,-3.660,-40.37,-3.625,,
000230.2940,,,,,,,1012.15,14.35
000230.3479,-2052.,27.000,-21.00,-11.66,-32.37,19.375,,
000230.4313,,,,,,,1012.18,14.35
000230.4852,-2060.,26.000,-31.00,0.3399,-28.37,9.3750,,
000230.5686,,,,,,,1012.16,14.35
000230.6264,-2052.,36.000,-26.00,15.339,-50.37,-10.62,,
000230.7059,,,,,,,1012.18,14.35
000230.7597,-2042.,29.000,-34.00,-9.660,-29.37,-24.62,,
000230.8432,,,,,,,1012.18,14.35
000230.8970,-2050.,36.000,-32.00,-11.66,-14.37,22.375,,
000230.9804,,,,,,,1012.15,14.35
000231.0343,-2040.,31.000,-30.00,-3.660,23.625,-15.62,,
000231.1190,,,,,,,1012.19,14.36
000231.1754,-2050.,29.000,-35.00,-19.66,-11.37,20.375,,
000231.2550,,,,,,,1012.17,14.35
000231.3089,-2049.,32.000,-32.00,26.339,-61.37,9.3750,,
000231.3923,,,,,,,1012.16,14.36
000231.4461,-2052.,38.000,-30.00,-3.660,-4.375,3.3750,,
000231.5296,,,,,,,1012.14,14.35
000231.5834,-2052.,30.000,-29.00,-9.660,-41.37,-38.62,,
000231.6696,,,,,,,1012.15,14.34
000231.7207,-2056.,35.000,-23.00,8.3399,-40.37,-11.62,,
000231.8041,,,,,,,1012.16,14.35
000231.8580,-2047.,44.000,-27.00,19.339,-52.37,-2.625,,
000231.9414,,,,,,,1012.14,14.34
000231.9953,-2048.,35.000,-32.00,-17.66,-2.375,-11.62,,
000232.0787,,,,,,,1012.14,14.34
000232.1325,-2051.,37.000,-43.00,11.339,-22.37,0.3750,,
000232.2187,,,,,,,1012.16,14.35
000232.2698,-2048.,35.000,-24.00,-12.66,-40.37,-8.625,,
000232.3533,,,,,,,1012.13,14.36
000232.4071,-2054.,32.000,-44.00,2.3399,-29.37,10.375,,
000232.4905,,,,,,,1012.13,14.36
000232.5444,-2049.,52.000,-29.00,3.3399,-22.37,-40.62,,
000232.6278,,,,,,,1012.13,14.37
000232.6816,-2048.,35.000,-35.00,29.339,-9.375,-11.62,,
000232.7678,,,,,,,1012.12,14.36
000232.8189,-2053.,39.000,-39.00,32.339,-38.37,19.375,,
000232.9024,,,,,,,1012.15,14.35
000232.9562,-2052.,29.000,-22.00,-3.660,-8.375,2.3750,,
000233.0396,,,,,,,1012.13,14.35
000233.0935,-2051.,28.000,-33.00,7.3399,-16.37,7.3750,,
000233.1769,,,,,,,1012.13,14.36
000233.2308,-2052.,27.000,-30.00,17.339,-13.37,39.375,,
000233.3170,,,,,,,1012.13,14.34
000233.3680,-2050.,37.000,-45.00,7.3399,-24.37,-16.62,,
000233.4515,,,,,,,1012.09,14.36
000233.5702,-2045.,28.000,-26.00,16.339,-29.37,-8.625,,
000233.6251,,,,,,,1012.10,14.35
000233.6777,-2053.,37.000,-25.00,-1.660,-5.375,-0.625,,
000233.7611,,,,,,,1012.17,14.36
000233.8150,-2046.,35.000,-22.00,7.3399,-17.37,2.3750,,
000233.9012,,,,,,,1012.15,14.36
000233.9600,-2054.,29.000,-28.00,8.3399,-50.37,-14.62,,
000234.0358,,,,,,,1012.15,14.35
000234.0896,-2046.,30.000,-18.00,27.339,-37.37,14.375,,
000234.1730,,,,,,,1012.14,14.36
000234.2269,-2049.,32.000,-23.00,-15.66,-41.37,8.3750,,
000234.3102,,,,,,,1012.16,14.35
000234.3641,-2046.,35.000,-30.00,28.339,-23.37,10.375,,
000234.4619,,,,,,,1012.16,14.36
000234.5016,-2052.,30.000,-31.00,-8.660,-25.37,-14.62,,
000234.5848,,,,,,,1012.13,14.35
000234.6386,-2051.,28.000,-27.00,5.3399,-10.37,-13.62,,
000234.7221,,,,,,,1012.13,14.36
000234.7759,-2048.,34.000,-23.00,-14.66,11.625,-16.62,,
000234.8594,,,,,,,1012.12,14.35
000234.9171,-2051.,33.000,-39.00,3.3399,8.6250,-7.625,,
000234.9966,,,,,,,1012.14,14.36
000235.0505,-2041.,20.000,-29.00,19.339,-27.37,-6.625,,
000235.1339,,,,,,,1012.15,14.35
000235.1878,-2051.,26.000,-13.00,14.339,-25.37,12.375,,
000235.2712,,,,,,,1012.14,14.36
000235.3250,-2053.,34.000,-21.00,12.339,-24.37,-13.62,,
000235.4085,,,,,,,1012.12,14.35
000235.4662,-2046.,31.000,-29.00,-12.66,-18.37,-29.62,,
000235.5458,,,,,,,1012.14,14.36
000235.5996,-2053.,31.000,-27.00,-17.66,-39.37,12.375,,
000235.6831,,,,,,,1012.14,14.36
000235.7369,-2054.,37.000,-29.00,18.339,-29.37,18.375,,
000235.8203,,,,,,,1012.14,14.35
000235.9348,-2050.,28.000,-38.00,11.339,-37.37,12.375,,
000235.9885,,,,,,,1012.14,14.37
000236.0462,-2043.,28.000,-33.00,-14.66,-7.375,8.3750,,
000236.1258,,,,,,,1012.12,14.36
000236.1796,-2054.,34.000,-33.00,-0.660,-16.37,6.3750,,
000236.2630,,,,,,,1012.13,14.35
000236.3169,-2056.,35.000,-41.00,-0.660,-23.37,9.3750,,
000236.4003,,,,,,,1012.16,14.35
000236.4542,-2051.,29.000,-32.00,-16.66,-20.37,17.375,,
000236.5403,,,,,,,1012.13,14.36
000236.5914,-2042.,27.000,-35.00,4.3399,-57.37,-27.62,,
000236.6749,,,,,,,1012.14,14.36
000236.7287,-2048.,31.000,-17.00,3.3399,2.6250,-28.62,,
000236.8121,,,,,,,1012.16,14.35
000236.8660,-2053.,29.000,-37.00,-1.660,-29.37,8.3750,,
000236.9494,,,,,,,1012.17,14.38
000237.0033,-2045.,32.000,-20.00,10.339,-35.37,34.375,,
000237.0895,,,,,,,1012.12,14.35
000237.1405,-2047.,40.000,-38.00,-5.660,-34.37,30.375,,
000237.2240,,,,,,,1012.15,14.36
000237.2778,-2050.,37.000,-28.00,-33.66,-11.37,-11.62,,
000237.3613,,,,,,,1012.15,14.36
000237.4151,-2053.,28.000,-25.00,6.3399,5.6250,-30.62,,
000237.4986,,,,,,,1012.15,14.36
000237.5524,-2053.,42.000,-25.00,31.339,-41.37,15.375,,
000237.6386,,,,,,,1012.13,14.36
000237.6897,-2045.,36.000,-20.00,-18.66,-24.37,13.375,,
000237.7731,,,,,,,1012.17,14.37
000237.8269,-2043.,25.000,-25.00,25.339,-6.375,-4.625,,
000237.9104,,,,,,,1012.17,14.36
000237.9642,-2048.,25.000,-32.00,-7.660,-15.37,24.375,,
000238.0477,,,,,,,1012.19,14.38
000238.1015,-2055.,32.000,-29.00,-16.66,-74.37,-14.62,,
000238.1877,,,,,,,1012.13,14.36
000238.2388,-2051.,33.000,-25.00,7.3399,-49.37,-25.62,,
000238.3235,,,,,,,1012.15,14.36
000238.3761,-2054.,23.000,-21.00,7.3399,-26.37,-0.625,,
000238.4595,,,,,,,1012.17,14.36
000238.5134,-2048.,36.000,-35.00,-13.66,-5.375,-13.62,,
000238.5968,,,,,,,1012.15,14.38
000238.6506,-2050.,34.000,-51.00,0.3399,-21.37,3.3750,,
000238.7484,,,,,,,1012.17,14.36
000238.7881,-2055.,22.000,-23.00,-0.660,-14.37,-1.625,,
000238.8713,,,,,,,1012.12,14.36
000238.9252,-2054.,30.000,-32.00,-8.660,-12.37,34.375,,
000239.0086,,,,,,,1012.19,14.38
000239.0625,-2045.,37.000,-30.00,18.339,-10.37,7.3750,,
000239.1459,,,,,,,1012.15,14.38
